Date,Time,Condition,Temperature,Wind,Wind Direction,Humidity,Barometer,Visibility,AM/PM,time_clean,time_round
20211220,8:53 AM,Broken clouds,48,12 mph,Wind blowing from 90° East to West,74%,30.14 Hg,10 mi,AM,853,900
20211220,9:53 AM,Broken clouds,51,9 mph,Wind blowing from 110° East-southeast to West-northwest,69%,30.15 Hg,10 mi,AM,953,1000
20211222,1:07 AM,Light rain. Fog,47,3 mph,Wind blowing from 60° East-northeast to West-southwest,93%,30.09 Hg,4 mi,AM,107,100
20211222,6:12 AM,Rain. Fog,47,6 mph,Wind blowing from 70° East-northeast to West-southwest,97%,30.04 Hg,2 mi,AM,612,600
20211222,7:15 AM,Light rain. Fog,47,7 mph,Wind blowing from 70° East-northeast to West-southwest,97%,30.05 Hg,2 mi,AM,715,700
20211222,8:26 AM,Light rain. Fog,48,No wind,Wind blowing from 0° North to South,96%,30.04 Hg,2 mi,AM,826,800
20211222,9:28 AM,Light rain. Fog,48,No wind,Wind blowing from 0° North to South,100%,30.05 Hg,2 mi,AM,928,900
20211222,10:11 AM,Fog,49,3 mph,Wind blowing from 120° East-southeast to West-northwest,100%,30.04 Hg,3 mi,AM,1011,1000
20211222,11:28 AM,Light rain. Fog,50,6 mph,Wind blowing from 300° West-northwest to East-southeast,96%,30.02 Hg,2 mi,AM,1128,1100
20211221,1:53 AM,Passing clouds,42,8 mph,Wind blowing from 110° East-southeast to West-northwest,82%,30.15 Hg,9 mi,AM,153,200
20211221,2:53 AM,Passing clouds,42,13 mph,Wind blowing from 90° East to West,82%,30.14 Hg,10 mi,AM,253,300
20211221,3:53 AM,Passing clouds,42,14 mph,Wind blowing from 90° East to West,82%,30.13 Hg,10 mi,AM,353,400
20211221,4:53 AM,Passing clouds,41,8 mph,Wind blowing from 100° East to West,82%,30.12 Hg,10 mi,AM,453,500
20211221,5:53 AM,Passing clouds,42,12 mph,Wind blowing from 90° East to West,79%,30.13 Hg,10 mi,AM,553,600
20211221,6:53 AM,Passing clouds,42,12 mph,Wind blowing from 90° East to West,82%,30.14 Hg,10 mi,AM,653,700
20211221,7:53 AM,Partly sunny,42,6 mph,Wind blowing from 130° Southeast to Northwest,82%,30.14 Hg,8 mi,AM,753,800
20211221,8:53 AM,Scattered clouds,45,8 mph,Wind blowing from 110° East-southeast to West-northwest,74%,30.15 Hg,10 mi,AM,853,900
20211221,9:53 AM,Scattered clouds,48,7 mph,Wind blowing from 120° East-southeast to West-northwest,71%,30.16 Hg,10 mi,AM,953,1000
20211221,10:53 AM,Scattered clouds,50,9 mph,Wind blowing from 180° South to North,68%,30.16 Hg,10 mi,AM,1053,1100
20211221,11:53 AM,Broken clouds,49,7 mph,Wind blowing from 220° Southwest to Northeast,71%,30.14 Hg,9 mi,AM,1153,1200
20211222,1:53 AM,Light rain. Fog,47,9 mph,Wind blowing from 110° East-southeast to West-northwest,90%,30.08 Hg,4 mi,AM,153,200
20211222,2:53 AM,Light rain. Fog,47,No wind,Wind blowing from 0° North to South,100%,30.07 Hg,5 mi,AM,253,300
20211222,3:53 AM,Rain. Fog,47,8 mph,Wind blowing from 60° East-northeast to West-southwest,97%,30.04 Hg,2 mi,AM,353,400
20211222,4:53 AM,Light rain. Fog,47,8 mph,Wind blowing from 70° East-northeast to West-southwest,97%,30.03 Hg,2 mi,AM,453,500
20211222,5:53 AM,Light rain. Fog,47,6 mph,Wind blowing from 40° Northeast to Southwest,97%,30.04 Hg,2 mi,AM,553,600
20211222,6:53 AM,Light rain. Fog,47,6 mph,Wind blowing from 60° East-northeast to West-southwest,97%,30.04 Hg,5 mi,AM,653,700
20211222,7:53 AM,Light rain. Fog,47,6 mph,Wind blowing from 90° East to West,100%,30.04 Hg,3 mi,AM,753,800
20211222,8:53 AM,Light rain. Fog,48,5 mph,Wind blowing from 120° East-southeast to West-northwest,100%,30.05 Hg,2 mi,AM,853,900
20211222,9:53 AM,Fog,49,3 mph,Wind blowing from 120° East-southeast to West-northwest,100%,30.04 Hg,2 mi,AM,953,1000
20211222,10:53 AM,Fog,49,5 mph,Wind blowing from 250° West-southwest to East-northeast,100%,30.03 Hg,3 mi,AM,1053,1100
20211223,4:23 AM,Heavy rain. Fog,55,10 mph,Wind blowing from 250° West-southwest to East-northeast,96%,29.77 Hg,1 mi,AM,423,400
20211223,7:00 AM,Rain. Fog,54,13 mph,Wind blowing from 230° Southwest to Northeast,97%,29.76 Hg,2 mi,AM,700,700
20211223,7:16 AM,Rain. Fog,54,12 mph,Wind blowing from 240° West-southwest to East-northeast,97%,29.76 Hg,2 mi,AM,716,700
20211223,7:22 AM,Heavy rain. Fog,54,13 mph,Wind blowing from 240° West-southwest to East-northeast,97%,29.76 Hg,1 mi,AM,722,700
20211223,8:09 AM,Light rain. Fog,53,7 mph,Wind blowing from 240° West-southwest to East-northeast,100%,29.75 Hg,5 mi,AM,809,800
20211223,8:26 AM,Light rain. Fog,53,7 mph,Wind blowing from 200° South-southwest to North-northeast,100%,29.78 Hg,6 mi,AM,826,800
20211224,4:00 AM,Light rain. Mostly cloudy,52,3 mph,Wind blowing from 180° South to North,100%,29.70 Hg,9 mi,AM,400,400
20211224,5:07 AM,Fog,52,3 mph,Wind blowing from 290° West-northwest to East-southeast,100%,29.70 Hg,1 mi,AM,507,500
20211223,1:53 AM,Light rain. Partly cloudy,55,No wind,Wind blowing from 0° North to South,96%,29.80 Hg,10 mi,AM,153,200
20211223,2:53 AM,Rain. Fog,55,9 mph,Wind blowing from 190° South to North,93%,29.80 Hg,5 mi,AM,253,300
20211223,4:32 AM,Heavy rain. Fog,55,8 mph,Wind blowing from 250° West-southwest to East-northeast,96%,29.76 Hg,2 mi,AM,432,500
20211223,4:53 AM,Fog,54,No wind,Wind blowing from 0° North to South,100%,29.75 Hg,2 mi,AM,453,500
20211223,5:35 AM,Heavy rain. Fog,55,10 mph,Wind blowing from 240° West-southwest to East-northeast,96%,29.76 Hg,1 mi,AM,535,600
20211223,5:53 AM,Heavy rain. Fog,55,21 mph,Wind blowing from 210° South-southwest to North-northeast,96%,29.75 Hg,2 mi,AM,553,600
20211223,7:38 AM,Light rain. Fog,54,15 mph,Wind blowing from 240° West-southwest to East-northeast,97%,29.76 Hg,2 mi,AM,738,800
20211223,7:53 AM,Heavy rain. Fog,54,13 mph,Wind blowing from 220° Southwest to Northeast,97%,29.77 Hg,2 mi,AM,753,800
20211223,8:53 AM,Light rain. Fog,54,5 mph,Wind blowing from 170° South to North,100%,29.78 Hg,6 mi,AM,853,900
20211223,9:53 AM,Rain. Fog,54,12 mph,Wind blowing from 110° East-southeast to West-northwest,97%,29.75 Hg,6 mi,AM,953,1000
20211223,10:53 AM,Light rain. Broken clouds,55,9 mph,Wind blowing from 150° South-southeast to North-northwest,96%,29.77 Hg,10 mi,AM,1053,1100
20211223,11:53 AM,Broken clouds,56,No wind,Wind blowing from 0° North to South,100%,29.74 Hg,10 mi,AM,1153,1200
20211224,1:53 AM,Light rain. Passing clouds,53,No wind,Wind blowing from 0° North to South,100%,29.70 Hg,10 mi,AM,153,200
20211224,2:53 AM,Light rain. Partly cloudy,53,7 mph,Wind blowing from 140° Southeast to Northwest,96%,29.70 Hg,10 mi,AM,253,300
20211224,5:53 AM,Fog,52,5 mph,Wind blowing from 320° Northwest to Southeast,100%,29.70 Hg,3 mi,AM,553,600
20211224,6:42 AM,Passing clouds,52,13 mph,Wind blowing from 290° West-northwest to East-southeast,97%,29.73 Hg,10 mi,AM,642,700
20211224,6:53 AM,Passing clouds,51,15 mph,Wind blowing from 290° West-northwest to East-southeast,92%,29.73 Hg,10 mi,AM,653,700
20211225,9:04 AM,Heavy rain. Fog,48,7 mph,Wind blowing from 210° South-southwest to North-northeast,89%,29.87 Hg,2 mi,AM,904,900
20211225,10:07 AM,Heavy rain. Fog,49,20 mph,Wind blowing from 230° Southwest to Northeast,90%,29.88 Hg,2 mi,AM,1007,1000
20211225,10:10 AM,Heavy rain. Fog,49,17 mph,Wind blowing from 230° Southwest to Northeast,86%,29.88 Hg,2 mi,AM,1010,1000
20211225,11:23 AM,Heavy rain. Fog,49,12 mph,Wind blowing from 180° South to North,93%,29.85 Hg,1 mi,AM,1123,1100
20211224,7:53 AM,Broken clouds,50,15 mph,Wind blowing from 300° West-northwest to East-southeast,93%,29.77 Hg,10 mi,AM,753,800
20211224,8:53 AM,Broken clouds,50,10 mph,Wind blowing from 320° Northwest to Southeast,71%,29.81 Hg,10 mi,AM,853,900
20211224,9:53 AM,Scattered clouds,52,15 mph,Wind blowing from 280° West to East,69%,29.85 Hg,10 mi,AM,953,1000
20211224,10:53 AM,Scattered clouds,53,18 mph,Wind blowing from 290° West-northwest to East-southeast,66%,29.86 Hg,10 mi,AM,1053,1100
20211224,11:53 AM,Partly sunny,53,21 mph,Wind blowing from 280° West to East,66%,29.87 Hg,10 mi,AM,1153,1200
20211225,1:53 AM,Passing clouds,52,20 mph,Wind blowing from 160° South-southeast to North-northwest,72%,29.91 Hg,10 mi,AM,153,200
20211225,2:53 AM,Passing clouds,52,16 mph,Wind blowing from 180° South to North,72%,29.90 Hg,10 mi,AM,253,300
20211225,3:53 AM,Passing clouds,51,17 mph,Wind blowing from 170° South to North,77%,29.88 Hg,10 mi,AM,353,400
20211225,4:53 AM,Passing clouds,51,16 mph,Wind blowing from 160° South-southeast to North-northwest,80%,29.87 Hg,10 mi,AM,453,500
20211225,5:53 AM,Partly cloudy,51,20 mph,Wind blowing from 140° Southeast to Northwest,80%,29.85 Hg,10 mi,AM,553,600
20211225,6:53 AM,Light rain. Partly cloudy,50,22 mph,Wind blowing from 150° South-southeast to North-northwest,83%,29.85 Hg,10 mi,AM,653,700
20211225,7:53 AM,Light rain. Broken clouds,50,22 mph,Wind blowing from 140° Southeast to Northwest,83%,29.84 Hg,10 mi,AM,753,800
20211225,10:53 AM,Light rain. Mostly cloudy,49,15 mph,Wind blowing from 180° South to North,90%,29.85 Hg,7 mi,AM,1053,1100
20211225,11:31 AM,Rain. Fog,49,13 mph,Wind blowing from 180° South to North,90%,29.84 Hg,2 mi,AM,1131,1200
20211225,11:53 AM,Light rain. Mostly cloudy,50,13 mph,Wind blowing from 170° South to North,89%,29.83 Hg,10 mi,AM,1153,1200
20211230,8:53 AM,Passing clouds,46,3 mph,Wind blowing from 100° East to West,77%,29.95 Hg,10 mi,AM,853,900
20211226,1:53 AM,Passing clouds,46,15 mph,Wind blowing from 290° West-northwest to East-southeast,79%,29.93 Hg,10 mi,AM,153,200
20211226,2:53 AM,Clear,45,12 mph,Wind blowing from 290° West-northwest to East-southeast,76%,29.95 Hg,10 mi,AM,253,300
20211226,3:53 AM,Passing clouds,48,18 mph,Wind blowing from 280° West to East,66%,29.97 Hg,10 mi,AM,353,400
20211226,4:53 AM,Passing clouds,47,10 mph,Wind blowing from 320° Northwest to Southeast,69%,30.00 Hg,10 mi,AM,453,500
20211226,5:53 AM,Passing clouds,45,12 mph,Wind blowing from 290° West-northwest to East-southeast,74%,30.02 Hg,10 mi,AM,553,600
20211226,6:53 AM,Passing clouds,41,No wind,Wind blowing from 0° North to South,82%,30.03 Hg,10 mi,AM,653,700
20211227,2:08 AM,Mostly cloudy,50,12 mph,Wind blowing from 180° South to North,83%,29.96 Hg,10 mi,AM,208,200
20211227,2:29 AM,Overcast,50,12 mph,Wind blowing from 210° South-southwest to North-northeast,83%,29.96 Hg,10 mi,AM,229,200
20211226,10:53 AM,Light rain. Overcast,46,No wind,Wind blowing from 0° North to South,86%,30.14 Hg,10 mi,AM,1053,1100
20211226,11:53 AM,Cloudy,48,9 mph,Wind blowing from 130° Southeast to Northwest,80%,30.11 Hg,10 mi,AM,1153,1200
20211227,1:53 AM,Passing clouds,49,12 mph,Wind blowing from 180° South to North,90%,29.96 Hg,10 mi,AM,153,200
20211227,2:53 AM,Mostly cloudy,50,12 mph,Wind blowing from 210° South-southwest to North-northeast,80%,29.95 Hg,10 mi,AM,253,300
20211227,3:36 AM,Heavy rain. Mostly cloudy,49,14 mph,Wind blowing from 260° West to East,86%,29.94 Hg,7 mi,AM,336,400
20211227,3:53 AM,Rain. Overcast,49,13 mph,Wind blowing from 240° West-southwest to East-northeast,84%,29.93 Hg,7 mi,AM,353,400
20211227,4:53 AM,Light rain. Mostly cloudy,49,16 mph,Wind blowing from 250° West-southwest to East-northeast,86%,29.90 Hg,7 mi,AM,453,500
20211227,5:53 AM,Rain. Overcast,48,15 mph,Wind blowing from 280° West to East,86%,29.92 Hg,10 mi,AM,553,600
20211227,6:53 AM,Light rain. Overcast,48,12 mph,Wind blowing from 250° West-southwest to East-northeast,86%,29.91 Hg,10 mi,AM,653,700
20211227,7:53 AM,Light rain. Cloudy,48,10 mph,Wind blowing from 290° West-northwest to East-southeast,86%,29.90 Hg,9 mi,AM,753,800
20211227,8:53 AM,Light rain. Broken clouds,47,7 mph,Wind blowing from 270° West to East,93%,29.91 Hg,7 mi,AM,853,900
20211227,9:53 AM,Broken clouds,49,12 mph,Wind blowing from 290° West-northwest to East-southeast,84%,29.93 Hg,10 mi,AM,953,1000
20211227,10:53 AM,Light rain. Partly sunny,48,14 mph,Wind blowing from 290° West-northwest to East-southeast,83%,29.92 Hg,5 mi,AM,1053,1100
20211227,11:53 AM,Light rain. Broken clouds,50,18 mph,Wind blowing from 290° West-northwest to East-southeast,74%,29.91 Hg,10 mi,AM,1153,1200
20211228,1:53 AM,Passing clouds,43,7 mph,Wind blowing from 320° Northwest to Southeast,60%,29.91 Hg,10 mi,AM,153,200
20211228,2:53 AM,Passing clouds,43,5 mph,Wind blowing from 340° North-northwest to South-southeast,60%,29.91 Hg,10 mi,AM,253,300
20211228,3:53 AM,Passing clouds,41,5 mph,Wind blowing from 30° North-northeast to South-southwest,74%,29.91 Hg,10 mi,AM,353,400
20211228,4:53 AM,Passing clouds,42,No wind,Wind blowing from 0° North to South,73%,29.91 Hg,10 mi,AM,453,500
20211228,5:53 AM,Passing clouds,42,3 mph,Wind blowing from 90° East to West,79%,29.92 Hg,10 mi,AM,553,600
20211228,6:53 AM,Light rain. Mostly cloudy,42,5 mph,Wind blowing from 70° East-northeast to West-southwest,76%,29.92 Hg,10 mi,AM,653,700
20211228,7:53 AM,Broken clouds,42,No wind,Wind blowing from 0° North to South,79%,29.92 Hg,10 mi,AM,753,800
20211228,8:53 AM,Mostly cloudy,43,7 mph,Wind blowing from 130° Southeast to Northwest,76%,29.92 Hg,10 mi,AM,853,900
20211228,9:53 AM,Low clouds,44,6 mph,Wind blowing from 120° East-southeast to West-northwest,73%,29.93 Hg,10 mi,AM,953,1000
20211228,10:53 AM,More clouds than sun,45,6 mph,Wind blowing from 120° East-southeast to West-northwest,74%,29.93 Hg,10 mi,AM,1053,1100
20211228,11:53 AM,Mostly cloudy,47,7 mph,Wind blowing from 140° Southeast to Northwest,69%,29.90 Hg,10 mi,AM,1153,1200
20211229,5:28 AM,Fog,47,9 mph,Wind blowing from 170° South to North,97%,29.68 Hg,3 mi,AM,528,500
20211229,9:23 AM,Broken clouds,49,8 mph,Wind blowing from 130° Southeast to Northwest,90%,29.73 Hg,10 mi,AM,923,900
20211229,1:53 AM,Light rain. Mostly cloudy,47,16 mph,Wind blowing from 150° South-southeast to North-northwest,86%,29.72 Hg,7 mi,AM,153,200
20211229,2:53 AM,Rain. Mostly cloudy,47,17 mph,Wind blowing from 150° South-southeast to North-northwest,90%,29.72 Hg,7 mi,AM,253,300
20211229,3:53 AM,Light rain. Fog,47,9 mph,Wind blowing from 140° Southeast to Northwest,93%,29.70 Hg,2 mi,AM,353,400
20211229,4:53 AM,Light rain. Fog,47,7 mph,Wind blowing from 150° South-southeast to North-northwest,93%,29.68 Hg,2 mi,AM,453,500
20211229,5:53 AM,Light rain. Fog,48,9 mph,Wind blowing from 190° South to North,96%,29.68 Hg,5 mi,AM,553,600
20211229,6:53 AM,Partly cloudy,48,6 mph,Wind blowing from 160° South-southeast to North-northwest,96%,29.69 Hg,10 mi,AM,653,700
20211229,7:53 AM,Cloudy,47,9 mph,Wind blowing from 130° Southeast to Northwest,97%,29.69 Hg,10 mi,AM,753,800
20211229,8:53 AM,Cloudy,48,9 mph,Wind blowing from 130° Southeast to Northwest,93%,29.71 Hg,10 mi,AM,853,900
20211229,9:53 AM,Light rain. Broken clouds,50,10 mph,Wind blowing from 130° Southeast to Northwest,86%,29.73 Hg,10 mi,AM,953,1000
20211229,10:53 AM,Light rain. Broken clouds,51,8 mph,Wind blowing from 140° Southeast to Northwest,86%,29.74 Hg,10 mi,AM,1053,1100
20211229,11:53 AM,Light rain. Cloudy,50,5 mph,Wind blowing from 150° South-southeast to North-northwest,89%,29.74 Hg,10 mi,AM,1153,1200
20211230,1:53 AM,Overcast,44,7 mph,Wind blowing from 70° East-northeast to West-southwest,85%,29.90 Hg,10 mi,AM,153,200
20211230,2:53 AM,Passing clouds,44,No wind,Wind blowing from 0° North to South,82%,29.92 Hg,10 mi,AM,253,300
20211230,3:53 AM,Passing clouds,44,No wind,Wind blowing from 0° North to South,82%,29.91 Hg,10 mi,AM,353,400
20211230,4:53 AM,Passing clouds,42,5 mph,Wind blowing from 130° Southeast to Northwest,85%,29.90 Hg,10 mi,AM,453,500
20211230,5:53 AM,Passing clouds,42,6 mph,Wind blowing from 90° East to West,85%,29.92 Hg,10 mi,AM,553,600
20211230,6:53 AM,Passing clouds,42,6 mph,Wind blowing from 100° East to West,85%,29.91 Hg,10 mi,AM,653,700
20211230,7:53 AM,Passing clouds,42,3 mph,Wind blowing from 100° East to West,85%,29.93 Hg,10 mi,AM,753,800
20211230,9:53 AM,Passing clouds,49,No wind,Wind blowing from 0° North to South,69%,29.97 Hg,10 mi,AM,953,1000
20211230,10:53 AM,Scattered clouds,48,6 mph,Wind blowing from 210° South-southwest to North-northeast,74%,29.94 Hg,10 mi,AM,1053,1100
20211230,11:53 AM,Scattered clouds,49,7 mph,Wind blowing from 250° West-southwest to East-northeast,71%,29.92 Hg,10 mi,AM,1153,1200
20211231,1:53 AM,Passing clouds,40,5 mph,Wind blowing from 50° Northeast to Southwest,89%,29.91 Hg,10 mi,AM,153,200
20211231,2:53 AM,Passing clouds,40,No wind,Wind blowing from 0° North to South,89%,29.91 Hg,10 mi,AM,253,300
20211231,3:53 AM,Passing clouds,37,3 mph,Wind blowing from 60° East-northeast to West-southwest,93%,29.89 Hg,10 mi,AM,353,400
20211231,4:53 AM,Passing clouds,37,No wind,Wind blowing from 0° North to South,96%,29.88 Hg,10 mi,AM,453,500
20211231,5:53 AM,Passing clouds,38,No wind,Wind blowing from 0° North to South,97%,29.88 Hg,10 mi,AM,553,600
20211231,6:53 AM,Passing clouds,38,6 mph,Wind blowing from 330° North-northwest to South-southeast,93%,29.90 Hg,10 mi,AM,653,700
20211231,7:53 AM,Scattered clouds,41,3 mph,Wind blowing from 320° Northwest to Southeast,89%,29.90 Hg,10 mi,AM,753,800
20211231,8:53 AM,Passing clouds,44,9 mph,Wind blowing from 340° North-northwest to South-southeast,79%,29.93 Hg,10 mi,AM,853,900
20211231,9:53 AM,Passing clouds,47,9 mph,Wind blowing from 350° North to South,71%,29.95 Hg,10 mi,AM,953,1000
20211231,10:53 AM,Passing clouds,48,12 mph,Wind blowing from 300° West-northwest to East-southeast,71%,29.94 Hg,10 mi,AM,1053,1100
20211231,11:53 AM,Passing clouds,50,12 mph,Wind blowing from 300° West-northwest to East-southeast,63%,29.92 Hg,10 mi,AM,1153,1200
20220101,1:53 AM,Clear,42,5 mph,Wind blowing from 150° South-southeast to North-northwest,79%,30.09 Hg,10 mi,AM,153,200
20220101,2:53 AM,Clear,37,3 mph,Wind blowing from 80° East to West,86%,30.11 Hg,10 mi,AM,253,300
20220101,3:53 AM,Clear,39,3 mph,Wind blowing from 20° North-northeast to South-southwest,86%,30.10 Hg,10 mi,AM,353,400
20220101,4:53 AM,Clear,37,No wind,Wind blowing from 0° North to South,89%,30.12 Hg,10 mi,AM,453,500
20220101,5:53 AM,Clear,38,No wind,Wind blowing from 0° North to South,90%,30.15 Hg,10 mi,AM,553,600
20220101,6:53 AM,Passing clouds,38,No wind,Wind blowing from 0° North to South,86%,30.18 Hg,10 mi,AM,653,700
20220101,7:53 AM,Scattered clouds,37,5 mph,Wind blowing from 140° Southeast to Northwest,86%,30.21 Hg,10 mi,AM,753,800
20220101,8:53 AM,Scattered clouds,42,No wind,Wind blowing from 0° North to South,76%,30.22 Hg,10 mi,AM,853,900
20220101,9:53 AM,Scattered clouds,46,5 mph,Wind blowing from 120° East-southeast to West-northwest,71%,30.26 Hg,10 mi,AM,953,1000
20220101,10:53 AM,Passing clouds,47,6 mph,Wind blowing from 180° South to North,71%,30.25 Hg,10 mi,AM,1053,1100
20220101,11:53 AM,Passing clouds,49,7 mph,Wind blowing from 210° South-southwest to North-northeast,52%,30.24 Hg,10 mi,AM,1153,1200
20220102,1:53 AM,Clear,36,3 mph,Wind blowing from 50° Northeast to Southwest,75%,30.29 Hg,10 mi,AM,153,200
20220102,2:53 AM,Clear,36,No wind,Wind blowing from 0° North to South,79%,30.30 Hg,10 mi,AM,253,300
20220102,3:53 AM,Clear,34,5 mph,Wind blowing from 50° Northeast to Southwest,79%,30.29 Hg,10 mi,AM,353,400
20220102,4:53 AM,Clear,34,3 mph,Wind blowing from 60° East-northeast to West-southwest,82%,30.28 Hg,10 mi,AM,453,500
20220102,5:53 AM,Clear,35,No wind,Wind blowing from 0° North to South,78%,30.30 Hg,10 mi,AM,553,600
20220103,10:07 AM,Mostly cloudy,50,12 mph,Wind blowing from 150° South-southeast to North-northwest,83%,30.24 Hg,10 mi,AM,1007,1000
20220104,8:17 AM,Fog,51,6 mph,Wind blowing from 150° South-southeast to North-northwest,100%,30.34 Hg,2 mi,AM,817,800
20220104,10:00 AM,Fog,52,5 mph,Wind blowing from 150° South-southeast to North-northwest,97%,30.37 Hg,5 mi,AM,1000,1000
20220102,9:53 AM,Passing clouds,45,No wind,Wind blowing from 0° North to South,65%,30.34 Hg,10 mi,AM,953,1000
20220102,10:53 AM,Passing clouds,46,7 mph,Wind blowing from 170° South to North,63%,30.31 Hg,10 mi,AM,1053,1100
20220102,11:53 AM,Passing clouds,46,6 mph,Wind blowing from 240° West-southwest to East-northeast,68%,30.28 Hg,10 mi,AM,1153,1200
20220103,1:53 amM,Passing clouds,45,No wind,Wind blowing from 0° North to South,86%,30.22 Hg,10 mi,mM,153,200
20220103,2:53 AM,Passing clouds,43,No wind,Wind blowing from 0° North to South,89%,30.22 Hg,10 mi,AM,253,300
20220103,3:53 AM,Passing clouds,44,6 mph,Wind blowing from 100° East to West,89%,30.21 Hg,10 mi,AM,353,400
20220103,4:53 AM,Passing clouds,45,5 mph,Wind blowing from 80° East to West,86%,30.20 Hg,10 mi,AM,453,500
20220103,5:53 AM,Passing clouds,46,7 mph,Wind blowing from 130° Southeast to Northwest,83%,30.19 Hg,10 mi,AM,553,600
20220103,6:53 AM,Overcast,47,8 mph,Wind blowing from 120° East-southeast to West-northwest,83%,30.20 Hg,10 mi,AM,653,700
20220103,7:53 AM,Overcast,47,9 mph,Wind blowing from 130° Southeast to Northwest,83%,30.20 Hg,10 mi,AM,753,800
20220103,8:53 AM,Mostly cloudy,47,10 mph,Wind blowing from 140° Southeast to Northwest,83%,30.22 Hg,10 mi,AM,853,900
20220103,10:31 AM,Cloudy,51,16 mph,Wind blowing from 160° South-southeast to North-northwest,80%,30.24 Hg,10 mi,AM,1031,1100
